# Observed by C. Lidman
# Reduced by C. Lidman
# On 14/09/2022, 03:51:38
# Using DEbass pipeline: v01
# Using metadata: m01
#
# Wavelength Flux Error
3502.32	-1.4859e+02	4.9233e+01
3503.10	-1.0527e+02	4.8167e+01
3503.87	-1.0566e+02	4.7313e+01
3504.65	4.0215e+00	4.5236e+01
3505.42	9.5587e+00	4.4315e+01
3506.20	-5.5366e+01	4.4303e+01
3506.97	7.4896e+01	4.4308e+01
3507.75	1.7776e+01	4.3518e+01
3508.52	-1.7586e+00	4.2979e+01
3509.30	-1.0216e+01	4.2639e+01
3510.07	-8.3670e+00	4.3023e+01
3510.85	5.4343e+01	4.2895e+01
3511.62	-7.1558e+00	4.1850e+01
3512.40	-3.0093e+01	4.2306e+01
3513.17	3.6274e+01	4.3062e+01
3513.95	5.5652e+01	4.2258e+01
3514.72	-7.4562e+01	4.2417e+01
3515.50	2.3302e+01	4.2263e+01
3516.27	-3.8228e+00	4.1528e+01
3517.05	-1.2980e+01	4.1779e+01
3517.82	3.0594e+00	4.0800e+01
3518.60	-3.4122e+01	4.0695e+01
3519.37	2.5791e+01	4.0380e+01
3520.15	1.1063e+01	4.1652e+01
3520.92	3.8296e+01	4.1462e+01
3521.70	9.1893e+01	3.9915e+01
3522.47	1.3675e+01	4.0334e+01
3523.25	-4.3236e+01	3.9650e+01
3524.02	-5.7619e+01	3.9721e+01
3524.80	3.8459e+01	3.9889e+01
3525.57	3.8439e+01	4.0544e+01
3526.35	-1.0163e+01	4.0083e+01
3527.12	-3.4633e+01	3.9307e+01
3527.90	-2.9500e+01	4.0528e+01
3528.67	-1.5509e+01	4.0275e+01
3529.45	7.0803e+01	3.9527e+01
3530.22	-2.8149e+01	3.9040e+01
3531.00	-7.8205e+01	3.8818e+01
3531.77	-4.7152e+01	3.9577e+01
3532.55	-2.8420e+01	3.9874e+01
3533.32	-5.5695e+01	4.0012e+01
3534.10	-7.7312e+00	3.9741e+01
3534.87	1.5356e+01	3.9298e+01
3535.65	4.1992e+00	3.9314e+01
3536.42	3.7695e+01	3.8697e+01
3537.20	3.0023e+01	3.8369e+01
3537.97	-1.1222e+01	3.8601e+01
3538.75	-8.5988e+01	3.9028e+01
3539.52	-2.3169e+00	3.8796e+01
3540.30	6.6614e+01	3.8484e+01
3541.07	5.4481e+01	3.8837e+01
3541.85	2.7112e+01	3.8326e+01
3542.62	2.6003e+01	3.7982e+01
3543.40	9.5640e+00	3.7770e+01
3544.17	-7.8885e-01	3.8415e+01
3544.95	-2.3749e+01	3.8179e+01
3545.72	7.8101e+00	3.7532e+01
3546.50	-7.2989e+01	3.7085e+01
3547.27	-3.1632e+01	3.6445e+01
3548.05	-3.3950e+01	3.6521e+01
3548.82	2.8993e+01	3.7372e+01
3549.60	-3.1060e+01	3.7554e+01
3550.37	-6.6450e+01	3.6945e+01
3551.15	2.9484e+01	3.6767e+01
3551.92	1.0858e+01	3.6236e+01
3552.70	5.0776e+01	3.6022e+01
3553.47	-1.7362e+01	3.5613e+01
3554.25	2.3462e+01	3.5509e+01
3555.02	7.2787e+01	3.5805e+01
3555.80	6.3645e+01	3.5781e+01
3556.57	6.0375e+00	3.5021e+01
3557.35	5.7326e+00	3.4658e+01
3558.12	-3.2389e+01	3.4971e+01
3558.90	-7.2008e+00	3.5277e+01
3559.67	1.7136e+01	3.5272e+01
3560.45	-6.3746e+00	3.5289e+01
3561.22	9.9112e+00	3.5000e+01
3562.00	-3.8533e+01	3.5420e+01
3562.77	-1.0576e+01	3.5166e+01
3563.55	3.8974e+01	3.4590e+01
3564.32	3.5515e+01	3.4136e+01
3565.10	-6.9994e+00	3.3475e+01
3565.87	3.6935e+01	3.3217e+01
3566.65	3.6514e+01	3.3885e+01
3567.42	3.3573e+01	3.3766e+01
3568.20	3.1398e+01	3.3608e+01
3568.97	-3.1967e+01	3.3961e+01
3569.75	-2.9055e+01	3.4686e+01
3570.52	1.0832e+01	3.4341e+01
3571.30	1.7201e+01	3.3499e+01
3572.07	5.1441e+01	3.3262e+01
3572.85	-7.2703e+00	3.2970e+01
3573.62	-6.1534e+00	3.2832e+01
3574.40	-4.1598e+01	3.2425e+01
3575.17	-6.8058e+01	3.2262e+01
3575.95	3.9250e+01	3.2567e+01
3576.72	4.6355e+00	3.2821e+01
3577.50	-3.3041e+01	3.2852e+01
3578.27	-8.6846e+01	3.2318e+01
3579.05	-5.0438e+01	3.1906e+01
3579.82	-5.0784e+01	3.1376e+01
3580.60	4.3586e+01	3.1026e+01
3581.37	6.9581e+00	3.1110e+01
3582.15	-5.0974e+01	3.1342e+01
